uid,domainID,siteID,namedLocation,collectDate,processedDate,waterSampleID,waterSampleCode,equilibratedAirSampleID,equilibratedAirSampleCode,referenceAirSampleID,referenceAirSampleCode,storageWaterTemp,ptBarometricPressure,waterVolumeSyringe,gasVolumeSyringe,gasVolumeSample,lowGasVolumeQF,sdgProcessDataQF,publicationDate
710c6a6b-3e66-488b-bf65-ba8bdd626603,D04,GUIL,GUIL.AOS.S2,2016-08-09T12:23Z,2016-08-09T12:56Z,GUIL.SS.20160809,,GUIL.SS.20160809.WAT,,GUIL.SS.20160809.AIR,,23.7,95.6,30,30,24,0,,20200224T161920Z
92c0a0c6-0826-4c15-90b3-6e7d89033bec,D04,GUIL,GUIL.AOS.S2,2016-08-23T12:32Z,2016-08-09T13:09Z,GUIL.SS.20160823,,GUIL.SS.20160823.WAT,,GUIL.SS.20160823.AIR,,22.7,95.4,40,20,20,0,,20200224T161920Z
b1e7f05b-510f-459d-97e4-311cd0fdf545,D04,GUIL,GUIL.AOS.S2,2016-09-06T12:40Z,2016-09-06T12:48Z,GUIL.SS.20160906,,GUIL.SS.20160906.WAT,,GUIL.SS.20160906.AIR,,23,95.5,40,20,19,0,,20200224T161903Z
634ab0d8-068f-4b24-b91a-57b331b66583,D04,GUIL,GUIL.AOS.S2,2016-09-13T12:40Z,2016-09-13T13:54Z,GUIL.SS.20160913,,GUIL.SS.20160913.WAT,,GUIL.SS.20160913.AIR,,23.4,95.3,40,20,20,0,,20200224T161903Z
cae0a218-0577-4a06-b532-a5c80d389ddc,D04,GUIL,GUIL.AOS.S2,2016-09-22T12:39Z,2016-09-22T12:59Z,GUIL.SS.20160922,,GUIL.SS.20160922.WAT,,GUIL.SS.20160922.AIR,,21.7,95.1,40,20,20,0,,20200224T161903Z
a1ddafd5-38de-4e8f-a605-ab7efaaf4624,D04,GUIL,GUIL.AOS.S2,2016-09-27T12:19Z,2016-09-27T12:45Z,GUIL.SS.20160927,,GUIL.SS.20160927.WAT,,GUIL.SS.20160927.AIR,,21.9,95.4,42,18,12,0,,20200224T161903Z
45cda168-aa01-43a7-8b1e-a361650e94c2,D04,GUIL,GUIL.AOS.S2,2016-10-11T12:30Z,2016-10-11T13:05Z,GUIL.SS.20161011,,GUIL.SS.20161011.WAT,,GUIL.SS.20161011.AIR,,23.6,95,40,20,16,0,,20200224T161852Z
8a09dede-6e25-4b41-bc4d-5003e9c80247,D04,GUIL,GUIL.AOS.S2,2016-10-19T12:43Z,2016-10-19T13:29Z,GUIL.SS.20161019,,GUIL.SS.20161019.WAT,,GUIL.SS.20161019.AIR,,22.3,95,40,20,15,0,,20200224T161852Z
fd9802f5-9d3a-4a7d-a3f8-28d796849858,D04,GUIL,GUIL.AOS.S2,2016-10-26T12:26Z,2016-10-26T12:50Z,GUIL.SS.20161026,,GUIL.SS.20161026.WAT,,GUIL.SS.20161026.AIR,,21.4,95.1,40,20,18,0,,20200224T161852Z
f31ef2dc-cd71-4d54-a89b-939ae75b60cb,D04,GUIL,GUIL.AOS.S2,2016-11-15T12:37Z,2016-11-15T13:21Z,GUIL.SS.20161115,,GUIL.SS.20161115.WAT,,GUIL.SS.20161115.AIR,,21.1,94.9,40,20,20,0,,20200224T162500Z
d529b4f9-205b-43ad-854a-1710f90c1b2d,D04,GUIL,GUIL.AOS.S2,2016-11-29T12:29Z,2016-11-29T13:12Z,GUIL.SS.20161129,,GUIL.SS.20161129.WAT,,GUIL.SS.20161129.AIR,,20.3,95,40,20,19,0,,20200224T162500Z
a22eff39-3e73-4b42-b5ee-8f91e98a9581,D04,GUIL,GUIL.AOS.S2,2016-12-13T12:31Z,2016-12-13T13:08Z,GUIL.SS.20161213,,GUIL.SS.20161213.WAT,,GUIL.SS.20161213.AIR,,20.2,95.6,40,20,18,0,,20200224T162256Z
b5d61f8b-7c69-4a56-8087-094b7eabe213,D04,GUIL,GUIL.AOS.S2,2017-01-24T12:35Z,2017-01-24T13:13Z,GUIL.SS.20170124,,GUIL.SS.20170124.WAT,,GUIL.SS.20170124.AIR,,19.8,95.1,40,20,19,0,,20200224T175149Z
5f301207-cee7-495f-84cd-c02a357c0c76,D04,GUIL,GUIL.AOS.S2,2017-02-14T11:54Z,2017-02-14T13:06Z,GUIL.SS.20170214,,GUIL.SS.20170214.WAT,,GUIL.SS.20170214.AIR,,19.4,95.4,40,20,17,0,,20200224T175122Z
10707b12-d527-4ae7-937b-02f7460aeb4f,D04,GUIL,GUIL.AOS.S2,2017-02-28T12:25Z,2017-02-28T13:14Z,GUIL.SS.20170228,,GUIL.SS.20170228.WAT,,GUIL.SS.20170228.AIR,,20.3,95.7,40,20,18,0,,20200224T175122Z
e1c18742-1517-41d3-a4b1-5ef41f2a6463,D04,GUIL,GUIL.AOS.S2,2017-03-28T12:05Z,2017-03-28T13:37Z,GUIL.SS.20170328,,GUIL.SS.20170328.WAT,,GUIL.SS.20170328.AIR,,21.3,95.2,40,20,19,0,,20200224T161837Z
8bf08365-57d2-4b84-a4e4-4a5c710a5306,D04,GUIL,GUIL.AOS.S2,2017-04-06T13:15Z,2017-04-06T13:54Z,GUIL.SS.20170406,,GUIL.SS.20170406.WAT,,GUIL.SS.20170406.AIR,,21,95.7,40,20,19,0,,20200224T162015Z
53227406-8e93-43f4-9bbd-59d4e3e9c90d,D04,GUIL,GUIL.AOS.S2,2017-04-25T12:30Z,2017-04-25T12:42Z,GUIL.SS.20170425,,GUIL.SS.20170425.WAT,,GUIL.SS.20170425.AIR,,22.2,95.2,40,20,19,0,,20200224T162015Z
27ef741b-fc49-400f-90c0-c91d0e9f0134,D04,GUIL,GUIL.AOS.S2,2017-05-04T12:17Z,2017-05-04T12:58Z,GUIL.SS.20170504,,GUIL.SS.20170504.WAT,,GUIL.SS.20170504.AIR,,20.7,95.3,40,20,17,0,,20200224T175610Z
f0654b31-b922-4b49-8b37-4a402fe01da8,D04,GUIL,GUIL.AOS.S2,2017-05-24T11:57Z,2017-05-24T12:46Z,GUIL.SS.20170524,,GUIL.SS.20170524.WAT,,GUIL.SS.20170524.AIR,,22.5,95.5,40,20,17,0,,20200224T175610Z
41696d5f-60ac-4f21-bd34-b99014436d7a,D04,GUIL,GUIL.AOS.S2,2017-05-30T11:12Z,2017-05-30T11:47Z,GUIL.SS.20170530,,GUIL.SS.20170530.WAT,,GUIL.SS.20170530.AIR,,24.1,95.5,40,20,19,0,,20200224T175610Z
66296920-ccdc-4ff7-8170-4318ba963ffe,D04,GUIL,GUIL.AOS.S2,2017-06-12T13:03Z,2017-06-12T13:37Z,GUIL.SS.20170612,,GUIL.SS.20170612.WAT,,GUIL.SS.20170612.AIR,,22.6,95.3,40,20,17,0,,20200224T175303Z
f5acc8cf-a662-4a29-805f-8a351776bc24,D04,GUIL,GUIL.AOS.S2,2017-06-27T11:57Z,2017-06-27T12:27Z,GUIL.SS.20170627,,GUIL.SS.20170627.WAT,,GUIL.SS.20170627.AIR,,22.5,95.4,40,20,19,0,,20200224T175303Z
1d58640c-fe77-416b-830f-a88412993604,D04,GUIL,GUIL.AOS.S2,2017-07-19T11:39Z,2017-07-19T12:34Z,GUIL.SS.20170719,,GUIL.SS.20170719.WAT,,GUIL.SS.20170719.AIR,,22.6,95.6,40,20,18,0,,20200224T161850Z
8f24c356-e053-48dc-b2de-1c6d2ceb79e2,D04,GUIL,GUIL.AOS.S2,2017-07-24T13:04Z,2017-07-24T13:44Z,GUIL.SS.20170724,,GUIL.SS.20170724.WAT,,GUIL.SS.20170724.AIR,,23.7,95.6,40,20,17,0,,20200224T161850Z
af7ecd16-cd2b-4ba6-b52c-7ed37138a7dc,D04,GUIL,GUIL.AOS.S2,2017-08-22T12:27Z,2017-08-22T13:13Z,GUIL.SS.20170822,,GUIL.SS.20170822.WAT,,GUIL.SS.20170822.AIR,,23.5,95.2,40,20,16,0,,20200224T161830Z
d2c77f74-eeed-4212-83b7-866435f5d4d1,D04,GUIL,GUIL.AOS.S2,2017-08-29T12:23Z,2017-08-29T13:20Z,GUIL.SS.20170829,,GUIL.SS.20170829.WAT,,GUIL.SS.20170829.AIR,,23,101.6,40,20,17,0,,20200224T161830Z
94911584-8174-40bf-9ea9-ed3b0c67d992,D04,GUIL,GUIL.AOS.S2,2017-09-14T11:22Z,2017-09-14T12:02Z,GUIL.SS.20170914,,GUIL.SS.20170914.WAT,,GUIL.SS.20170914.AIR,,22.2,95.3,40,20,17,0,,20200224T161856Z
4b4ad5db-cf42-4f62-9837-09550b2137ee,D04,GUIL,GUIL.AOS.S2,2017-09-18T12:55Z,2017-09-18T13:09Z,GUIL.SS.20170918,,GUIL.SS.20170918.WAT,,GUIL.SS.20170918.AIR,,23.4,101.6,40,20,18,0,,20200224T161856Z
3143f966-e2c3-4254-bba9-b24ca69c3fca,D04,GUIL,GUIL.AOS.S2,2017-11-13T12:25Z,2017-11-13T13:14Z,GUIL.SS.20171113,,GUIL.SS.20171113.WAT,,GUIL.SS.20171113.AIR,,22.7,95.1,40,20,16,0,,20200224T162448Z
f7667623-18bb-4099-8ebf-f06aac8902f3,D04,GUIL,GUIL.AOS.S2,2017-11-21T12:05Z,2017-11-21T12:46Z,GUIL.SS.20171121,,GUIL.SS.20171121.WAT,,GUIL.SS.20171121.AIR,,21.6,99.4,40,20,17,0,,20200224T162448Z
c454bf5c-d433-4154-98aa-925774502bcc,D04,GUIL,GUIL.AOS.S2,2017-11-28T12:10Z,2017-11-28T12:53Z,GUIL.SS.20171128,,GUIL.SS.20171128.WAT,,GUIL.SS.20171128.AIR,,20.1,95.5,40,20,17,0,,20200224T162448Z
b563a634-167e-4ab7-ad29-acaa80824e94,D04,GUIL,GUIL.AOS.S2,2017-12-12T13:08Z,2017-12-12T13:55Z,GUIL.SS.20171212,,GUIL.SS.20171212.WAT,,GUIL.SS.20171212.AIR,,20.3,95.3,40,20,15,0,,20200224T162227Z
b18ac651-2bf2-4118-a5cd-f42d99b8448e,D04,GUIL,GUIL.AOS.S2,2018-01-23T12:15Z,2018-01-23T13:07Z,GUIL.SS.20180123,,GUIL.SS.20180123.WAT,,GUIL.SS.20180123.AIR,,19.8,101.7,40,20,18,0,,20200224T175128Z
18f9445c-dffe-43d6-9824-18e8edcd65cc,D04,GUIL,GUIL.AOS.S2,2018-02-14T13:07Z,2018-02-14T12:51Z,GUIL.SS.20180214,,GUIL.SS.20180214.WAT,,GUIL.SS.20180214.AIR,,19.6,95.9,40,20,18,0,,20200224T161805Z
e90f426e-ea50-4431-a75b-cb7b1b89c9a1,D04,GUIL,GUIL.AOS.S2,2018-02-27T13:16Z,2018-02-27T13:57Z,GUIL.SS.20180227,,GUIL.SS.20180227.WAT,,GUIL.SS.20180227.AIR,,19.8,95.5,40,20,18,0,,20200224T161805Z
c98798de-42d1-49bd-8c7f-52198ea0f13e,D04,GUIL,GUIL.AOS.S2,2018-03-27T12:17Z,2018-03-27T13:00Z,GUIL.SS.20180327,,GUIL.SS.20180327.WAT,A00000007224,GUIL.SS.20180327.AIR,A00000007223,20.2,95.4,40,20,18,0,,20200224T161805Z
759aacd5-d997-4803-9e5f-3f9436c36748,D04,GUIL,GUIL.AOS.S2,2018-04-09T12:02Z,2018-04-09T12:13Z,GUIL.SS.20180409,,GUIL.SS.20180409.WAT,A00000007228,GUIL.SS.20180409.AIR,A00000007229,21,95.6,40,20,17,0,,20200224T175614Z
94f19f05-4525-4ecf-b856-6de1b267e2b7,D04,GUIL,GUIL.AOS.S2,2018-04-24T12:18Z,2018-04-24T12:53Z,GUIL.SS.20180424,,GUIL.SS.20180424.WAT,A00000005649,GUIL.SS.20180424.AIR,A00000005650,22.1,95.6,40,20,18,0,,20200224T175614Z
41f0e49a-9b2c-4c17-81fe-1bce5bc45369,D04,GUIL,GUIL.AOS.S2,2018-05-02T12:24Z,2018-05-02T12:58Z,GUIL.SS.20180502,,GUIL.SS.20180502.WAT,A00000006112,GUIL.SS.20180502.AIR,A00000006111,22.1,101.9,40,20,18,0,,20200224T175256Z
ba903840-0089-4bf7-bc51-3c5bbe2d80f6,D04,GUIL,GUIL.AOS.S2,2018-05-23T13:09Z,2018-05-23T13:41Z,GUIL.SS.20180523,,GUIL.SS.20180523.WAT,A00000007071,GUIL.SS.20180523.AIR,A00000007072,21.6,95.7,40,20,18,0,,20200224T175256Z
c5ccecdc-e511-4b36-9b2e-5b61ded2d2d3,D04,GUIL,GUIL.AOS.S2,2018-05-29T12:10Z,2018-05-29T12:50Z,GUIL.SS.20180529,,GUIL.SS.20180529.WAT,A00000006224,GUIL.SS.20180529.AIR,A00000006225,22.9,95.5,40,20,17,0,,20200224T175256Z
1816559b-19cb-4f45-95e0-5e78ed9c1861,D04,GUIL,GUIL.AOS.S2,2018-06-12T12:28Z,2018-06-12T13:01Z,GUIL.SS.20180612,,GUIL.SS.20180612.WAT,A00000006880,GUIL.SS.20180612.AIR,A00000006879,24.3,95.5,40,20,18,0,,20200224T161846Z
6b7f4af3-194d-488d-b708-9f92d6da6c72,D04,GUIL,GUIL.AOS.S2,2018-06-26T12:13Z,2018-06-26T12:36Z,GUIL.SS.20180626,,GUIL.SS.20180626.WAT,A00000006990,GUIL.SS.20180626.AIR,A00000006989,23.9,95.6,40,20,18,0,,20200224T161846Z
9c728a2a-4069-4b29-ab0a-c390a59d3ced,D04,GUIL,GUIL.AOS.S2,2018-07-18T11:09Z,2018-07-18T11:51Z,GUIL.SS.20180718,,GUIL.SS.20180718.WAT,A00000006680,GUIL.SS.20180718.AIR,A00000006681,22.9,95.7,40,20,18,0,,20200224T162037Z
31222824-bc02-4514-8cf8-b3b14cc85a58,D04,GUIL,GUIL.AOS.S2,2018-07-24T11:40Z,2018-07-24T12:09Z,GUIL.SS.20180724,,GUIL.SS.20180724.WAT,A00000006757,GUIL.SS.20180724.AIR,A00000006756,23.4,95.6,40,20,16,0,,20200224T162037Z
fe11f17a-a187-4f27-a50f-0b4ecbae3293,D04,GUIL,GUIL.AOS.S2,2018-08-23T12:26Z,2018-08-23T12:29Z,GUIL.SS.20180823,,GUIL.SS.20180823.WAT,A00000038587,GUIL.SS.20180823.AIR,A00000038588,23.2,95.5,40,20,16,0,,20200224T162030Z
6ae5c5ff-c75e-41d7-89b3-9c756e5a4985,D04,GUIL,GUIL.AOS.S2,2018-08-28T12:18Z,2018-08-28T12:39Z,GUIL.SS.20180828,,GUIL.SS.20180828.WAT,A00000006855,GUIL.SS.20180828.AIR,A00000006854,22,95.5,40,20,16,0,,20200224T162030Z
d74a3f63-dcf7-4ca4-b450-71fa538daa0d,D04,GUIL,GUIL.AOS.S2,2018-09-05T12:29Z,2018-09-05T12:52Z,GUIL.SS.20180905,,GUIL.SS.20180905.WAT,A00000040500,GUIL.SS.20180905.AIR,A00000040501,22.9,95.3,40,20,18,0,,20200224T162308Z
984207bf-5685-4db2-9440-bc0c8f9a63f3,D04,GUIL,GUIL.AOS.S2,2018-09-11T12:35Z,2018-09-11T13:01Z,GUIL.SS.20180911,,GUIL.SS.20180911.WAT,A00000040534,GUIL.SS.20180911.AIR,A00000040535,22.7,95.2,40,20,17,0,,20200224T162308Z
d2851b99-2e6b-49fc-8a07-35947a7e4b57,D04,GUIL,GUIL.AOS.S2,2018-09-17T12:31Z,2018-09-17T12:58Z,GUIL.SS.20180917,,GUIL.SS.20180917.WAT,A00000038774,GUIL.SS.20180917.AIR,A00000038773,22.6,95.2,40,20,17,0,,20200224T162308Z
7f68fd56-22cf-41d8-af25-09660c3e6770,D04,GUIL,GUIL.AOS.S2,2018-09-25T12:36Z,2018-09-25T12:57Z,GUIL.SS.20180925,,GUIL.SS.20180925.WAT,A00000038840,GUIL.SS.20180925.AIR,A00000038839,22.3,95.2,40,20,17,0,,20200224T162308Z
bcf20b89-033f-4d7f-b7ca-41b8f1082219,D04,GUIL,GUIL.AOS.S2,2018-10-10T12:13Z,2018-10-10T12:38Z,GUIL.SS.20181010,,GUIL.SS.20181010.WAT,A00000039043,GUIL.SS.20181010.AIR,A00000039044,21.8,95.2,40,20,18,0,,20200224T162301Z
24356a61-3674-4d6a-ab2b-36b5b91234c3,D04,GUIL,GUIL.AOS.S2,2018-10-24T12:28Z,2018-10-24T12:52Z,GUIL.SS.20181024,,GUIL.SS.20181024.WAT,A00000039527,GUIL.SS.20181024.AIR,A00000039526,21.5,95.3,40,20,17,0,,20200224T162301Z
3abc2ed6-7d68-4307-bfff-ed18647843ea,D04,GUIL,GUIL.AOS.S2,2018-10-30T13:30Z,2018-10-30T13:40Z,GUIL.SS.20181030,,GUIL.SS.20181030.WAT,A00000039154,GUIL.SS.20181030.AIR,A00000039153,21.1,95.2,40,20,18,0,,20200224T162301Z
5fa21491-c9ef-4491-910b-1c0472f9cd40,D04,GUIL,GUIL.AOS.S2,2018-11-12T12:05Z,2018-11-12T12:30Z,GUIL.SS.20181112,,GUIL.SS.20181112.WAT,A00000039335,GUIL.SS.20181112.AIR,A00000039336,21.3,95.3,40,20,19,0,,20200224T162434Z
f0cc5449-55ba-4f34-8056-75825880ab8f,D04,GUIL,GUIL.AOS.S2,2018-11-19T12:11Z,2018-11-19T12:43Z,GUIL.SS.20181119,,GUIL.SS.20181119.WAT,A00000039385,GUIL.SS.20181119.AIR,A00000039386,19.8,95.5,40,20,19,0,,20200224T162434Z
f19e20a9-5b28-4a19-b18f-2207760e3840,D04,GUIL,GUIL.AOS.S2,2018-11-27T12:53Z,2018-11-27T13:22Z,GUIL.SS.20181127,,GUIL.SS.20181127.WAT,A00000039561,GUIL.SS.20181127.AIR,A00000039562,20.2,95.2,40,20,17,0,,20200224T162434Z
ba7b136e-3129-4d18-a6ad-ecfb43269382,D04,GUIL,GUIL.AOS.S2,2018-12-11T12:17Z,2018-12-11T12:42Z,GUIL.SS.20181211,,GUIL.SS.20181211.WAT,A00000039589,GUIL.SS.20181211.AIR,A00000039588,19.9,95.8,40,20,17,0,,20200224T162215Z
bb3a240a-1c06-416a-ba69-ca9307b05b8d,D04,GUIL,GUIL.AOS.S2,2019-01-22T12:48Z,2019-01-22T13:13Z,GUIL.SS.20190122,,GUIL.SS.20190122.WAT,A00000038985,GUIL.SS.20190122.AIR,A00000038984,19.5,95.8,40,20,18,0,,20200224T161819Z
3b20b942-3ec9-41bb-8c5b-14513203feac,D04,GUIL,GUIL.AOS.S2,2019-02-13T11:01Z,2019-02-13T11:20Z,GUIL.SS.20190213,,GUIL.SS.20190213.WAT,A00000039823,GUIL.SS.20190213.AIR,A00000039824,19.2,95.6,40,20,18,0,,20200224T161751Z
5611ce95-5c8e-468e-9f9d-6b160462d822,D04,GUIL,GUIL.AOS.S2,2019-02-19T12:31Z,2019-02-19T13:01Z,GUIL.SS.20190219,,GUIL.SS.20190219.WAT,A00000039836,GUIL.SS.20190219.AIR,A00000039837,19.9,95.8,40,20,19,0,,20200224T161751Z
c8feee03-d73d-405f-83e7-3ce6deeef0fa,D04,GUIL,GUIL.AOS.S2,2019-03-19T12:40Z,2019-03-19T13:24Z,GUIL.SS.20190319,,GUIL.SS.20190319.WAT,A00000040372,GUIL.SS.20190319.AIR,A00000040371,20.7,95.4,40,20,16,0,,20200224T175618Z
091c40fe-98f4-43c9-925c-157bd75ebaa3,D04,GUIL,GUIL.AOS.S2,2019-04-08T12:21Z,2019-04-08T12:54Z,GUIL.SS.20190408,,GUIL.SS.20190408.WAT,A00000040435,GUIL.SS.20190408.AIR,A00000040436,21.3,95.5,40,20,18,0,,20200224T175259Z
cdb3eb1e-f28a-4199-a78b-3ce10a194871,D04,GUIL,GUIL.AOS.S2,2019-04-16T12:09Z,2019-04-16T12:44Z,GUIL.SS.20190416,,GUIL.SS.20190416.WAT,A00000040479,GUIL.SS.20190416.AIR,A00000040478,22.4,95.5,40,20,18,0,,20200224T175259Z
4a3d0dd8-3f23-4490-a808-021741de245e,D04,GUIL,GUIL.AOS.S2,2019-05-06T12:16Z,2019-05-06T12:25Z,GUIL.SS.20190506,,GUIL.SS.20190506.WAT,A00000040214,GUIL.SS.20190506.AIR,A00000040215,,95.4,40,20,17,0,,20200224T162045Z
cd2d4626-99ba-4008-b657-6a9289fd19d9,D04,GUIL,GUIL.AOS.S2,2019-05-14T12:10Z,2019-05-14T12:15Z,GUIL.SS.20190514,,GUIL.SS.20190514.WAT,A00000040338,GUIL.SS.20190514.AIR,A00000040339,,95.7,40,20,16,0,,20200224T162045Z
3d816fec-76a9-4ccd-907f-dde4a23c6403,D04,GUIL,GUIL.AOS.S2,2019-05-22T12:33Z,2019-05-22T12:54Z,GUIL.SS.20190522,,GUIL.SS.20190522.WAT,A00000113588,GUIL.SS.20190522.AIR,A00000113589,23.6,95.4,40,20,17,0,,20200224T162045Z
482cc20f-ab49-4239-a7ab-0cd538eb7f68,D04,GUIL,GUIL.AOS.S2,2019-06-12T12:17Z,2019-06-12T12:48Z,GUIL.SS.20190612,,GUIL.SS.20190612.WAT,A00000113419,GUIL.SS.20190612.AIR,A00000113420,23.1,95.6,40,20,17,0,,20200224T161827Z
7ab78e84-e5ea-4c87-9d77-70547589eb9b,D04,GUIL,GUIL.AOS.S2,2019-06-12T12:17Z,2019-06-12T12:48Z,GUIL.SS.20190612.3,,GUIL.SS.20190612.WAT.3,A00000113432,GUIL.SS.20190612.AIR,A00000113420,23.1,95.6,40,20,16,0,,20200224T161827Z
005694c6-c42c-42da-82bb-d439022b5d55,D04,GUIL,GUIL.AOS.S2,2019-06-12T12:17Z,2019-06-12T12:48Z,GUIL.SS.20190612.2,,GUIL.SS.20190612.WAT.2,A00000113431,GUIL.SS.20190612.AIR,A00000113420,23.1,95.6,40,20,17,0,,20200224T161827Z
aa06936a-c3fd-49a5-8435-b357b6a8d173,D04,GUIL,GUIL.AOS.S2,2019-06-18T12:29Z,2019-06-18T13:01Z,GUIL.SS.20190618,,GUIL.SS.20190618.WAT,A00000113492,GUIL.SS.20190618.AIR,A00000113491,,95.7,40,20,16,0,,20200224T161827Z
d75ffa54-e3ae-4b69-9c77-baa4f11d1bd7,D04,GUIL,GUIL.AOS.S2,2019-07-16T12:23Z,2019-07-16T12:47Z,GUIL.SS.20190716,,GUIL.SS.20190716.WAT,A00000109786,GUIL.SS.20190716.AIR,A00000109787,22.5,95.7,40,20,16,0,,20200224T161819Z
5278251d-c4c6-4041-94c2-fdfff6eb196c,D04,GUIL,GUIL.AOS.S2,2019-07-22T12:12Z,2019-07-22T12:28Z,GUIL.SS.20190722,,GUIL.SS.20190722.WAT,A00000109789,GUIL.SS.20190722.AIR,A00000109790,,95.4,40,20,17,0,,20200224T161819Z
2303d5b2-380d-4238-a1c3-23ed7796f26e,D04,GUIL,GUIL.AOS.S2,2019-08-13T11:13Z,2019-08-13T11:42Z,GUIL.SS.20190813,,GUIL.SS.20190813.WAT,A00000113018,GUIL.SS.20190813.AIR,A00000113019,23,95.8,40,20,17,0,,20200224T162206Z
a6d36c34-429d-4750-ab58-1701b1f07b9f,D04,GUIL,GUIL.AOS.S2,2019-08-21T12:47Z,2019-08-21T12:50Z,GUIL.SS.20190821,,GUIL.SS.20190821.WAT,A00000112846,GUIL.SS.20190821.AIR,A00000112847,22.8,95.6,40,20,17,0,,20200224T162206Z
bf844a87-4ffc-432e-8fa4-dbb13fc44da8,D04,GUIL,GUIL.AOS.S2,2019-09-05T13:08Z,2019-09-05T13:15Z,GUIL.SS.20190905,,GUIL.SS.20190905.WAT,A00000112923,GUIL.SS.20190905.AIR,A00000112922,,99.5,40,20,18,0,,20200224T162157Z
6ae39a8c-5b37-46de-9197-b9223f54c74a,D04,GUIL,GUIL.AOS.S2,2019-09-10T11:37Z,2019-09-10T11:41Z,GUIL.SS.20190910,,GUIL.SS.20190910.WAT,A00000112947,GUIL.SS.20190910.AIR,A00000112948,,95.4,40,20,17,0,,20200224T162157Z
7c31372c-4d3d-4c9b-88f9-fcafb60eb667,D04,GUIL,GUIL.AOS.S2,2019-09-16T12:23Z,2019-09-16T12:27Z,GUIL.SS.20190916,,GUIL.SS.20190916.WAT,A00000112794,GUIL.SS.20190916.AIR,A00000112795,,95.4,40,20,17,0,,20200224T162157Z
f3c95158-9370-40ba-88ae-d9fd0aa79e13,D04,GUIL,GUIL.AOS.S2,2019-09-24T12:21Z,2019-09-24T12:32Z,GUIL.SS.20190924,,GUIL.SS.20190924.WAT,A00000112669,GUIL.SS.20190924.AIR,A00000112668,,94.9,40,20,17,0,,20200224T162157Z
eae8bbbe-4deb-4889-b59d-2059f47b1bd4,D04,GUIL,GUIL.AOS.S2,2019-09-24T12:23Z,2019-09-24T12:32Z,GUIL.SS.20190924.2,,GUIL.SS.20190924.WAT.2,A00000112670,GUIL.SS.20190924.AIR,A00000112668,,94.9,40,20,17,0,,20200224T162157Z
4c52d918-70f6-40d6-a19d-bfa83b8b2e9b,D04,GUIL,GUIL.AOS.S2,2019-09-24T12:24Z,2019-09-24T12:32Z,GUIL.SS.20190924.3,,GUIL.SS.20190924.WAT.3,A00000112671,GUIL.SS.20190924.AIR,A00000112668,,94.9,40,20,17,0,,20200224T162157Z
4d4c3b66-e46b-40f3-b765-120f01ba97da,D04,GUIL,GUIL.AOS.S2,2019-10-02T12:14Z,2019-10-02T12:20Z,GUIL.SS.20191002,,GUIL.SS.20191002.WAT,A00000112438,GUIL.SS.20191002.AIR,A00000112437,23,95.2,40,20,17,0,,20200309T152842Z
8a35ebb7-d836-41fd-a7d1-6ed0a4ce48aa,D04,GUIL,GUIL.AOS.S2,2019-10-09T12:49Z,2019-10-09T12:56Z,GUIL.SS.20191009,,GUIL.SS.20191009.WAT,A00000112455,GUIL.SS.20191009.AIR,A00000112454,,95.3,40,20,17,0,,20200309T152842Z
60c5bbe2-78d6-4a45-bfd4-30087d76f2a1,D04,GUIL,GUIL.AOS.S2,2019-10-15T12:30Z,2019-10-15T12:32Z,GUIL.SS.20191015,,GUIL.SS.20191015.WAT,A00000112299,GUIL.SS.20191015.AIR,A00000112298,,95.4,40,20,17,0,,20200309T152842Z
4f82f30c-93a8-4072-9fdb-1dad46e73f15,D04,GUIL,GUIL.AOS.S2,2019-10-23T14:01Z,2019-10-23T14:13Z,GUIL.SS.20191023,,GUIL.SS.20191023.WAT,A00000112346,GUIL.SS.20191023.AIR,A00000112347,,95.1,40,20,17,0,,20200309T152842Z
96167ea4-e5c7-465c-8f6a-30d3d917f531,D04,GUIL,GUIL.AOS.S2,2019-11-12T12:45Z,2019-11-12T12:48Z,GUIL.SS.20191112,,GUIL.SS.20191112.WAT,A00000109866,GUIL.SS.20191112.AIR,A00000109867,,95.2,40,20,17,0,,20200406T153545Z
2a1798bf-cfc6-41ba-997c-10471e5f4cb1,D04,GUIL,GUIL.AOS.S2,2019-11-19T11:17Z,2019-11-19T11:23Z,GUIL.SS.20191119,,GUIL.SS.20191119.WAT,A00000109877,GUIL.SS.20191119.AIR,A00000109878,,95.2,40,20,17,0,,20200406T153545Z
3dbd8945-7584-4733-b88b-e52d28697f7d,D04,GUIL,GUIL.AOS.S2,2019-11-25T12:24Z,2019-11-25T12:26Z,GUIL.SS.20191125,,GUIL.SS.20191125.WAT,A00000112219,GUIL.SS.20191125.AIR,A00000112220,,95.3,40,20,17,0,,20200406T153545Z
6cb2d4ae-433f-466d-9494-1a2c57105f7e,D04,GUIL,GUIL.AOS.S2,2019-12-17T11:39Z,2019-12-17T11:43Z,GUIL.SS.20191217,,GUIL.SS.20191217.WAT,A00000110077,GUIL.SS.20191217.AIR,A00000110076,,95.3,40,20,18,0,,20200504T151813Z
d33f5715-94c2-44bf-855e-79fa97645264,D05,CRAM,CRAM.AOS.outlet,2016-06-07T14:45Z,2016-06-07T20:45Z,CRAM.OT.20160607,,CRAM.OT.20160607.WAT,,CRAM.C0.20160607.AIR,,17.1,95.4,40,20,19,0,,20200224T172353Z
