uid,domainID,siteID,namedLocation,collectDate,analysisDate,internalLabID,internalSampleName,internalLabFileName,sampleID,sampleCode,concentrationCH4,runDetectionLimitCH4,precisionCH4,concentrationCO2,runDetectionLimitCO2,precisionCO2,concentrationN2O,runDetectionLimitN2O,precisionN2O,sampleCondition,laboratoryName,analyzedBy,externalRemarks,volumeGasAnalyzed,gasStandardAccuracy,gasCheckStandardPercentDev,gasCheckStandardQF,publicationDate
216685fa-3201-495c-81d1-f12a972c8eb6,D13,COMO,COMO,2019-05-13T18:21Z,2019-06-19,15,A00000089702,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\31.D,COMO.SS.20190513.WAT,A00000089702,2.1693527,0.0555,0.884,1614.6455879,5.67,0.549,0.6024734,0.00464,0.626,,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170557Z
9ddb7774-5880-4e39-b866-9b5feee7f91e,D13,COMO,COMO,2019-05-13T18:21Z,2019-06-19,16,A00000089701,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\33.D,COMO.SS.20190513.AIR,A00000089701,2.4962436,0.0555,0.884,582.0701137,5.67,0.549,0.7304078,0.00464,0.626,,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170557Z
28360dec-3e65-4d10-b4d2-4fc001081986,D13,COMO,COMO,2019-05-21T16:36Z,2019-06-19,11,A00000089982,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\22.D,COMO.SS.20190521.WAT,A00000089982,2.3580067,0.0555,0.884,946.4224013,5.67,0.549,0.5101613,0.00464,0.626,,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170557Z
0abd7038-9dbb-4af6-a430-128cd4040b1e,D13,COMO,COMO,2019-05-21T16:36Z,2019-06-19,12,A00000089965,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\24.D,COMO.SS.20190521.AIR,A00000089965,2.3025778,0.0555,0.884,546.2633198,5.67,0.549,0.6367656,0.00464,0.626,,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170557Z
c0090d38-9f54-4589-a4e2-1d4c4cf1a075,D13,COMO,COMO,2019-05-28T20:44Z,2019-06-19,20,A00000090008,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\37.D,COMO.SS.20190528.AIR,A00000090008,2.4121749,0.0555,0.884,663.8307903,5.67,0.549,0.551866,0.00464,0.626,,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170557Z
168c94d6-9f01-4612-9205-aa84668b01e7,D13,COMO,COMO,2019-05-28T20:44Z,2019-06-19,19,A00000090034,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\35.D,COMO.SS.20190528.WAT,A00000090034,2.4647287,0.0555,0.884,810.666705,5.67,0.549,0.6311755,0.00464,0.626,,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170557Z
f049db01-21c4-4aa4-9f24-ef6696794ef4,D13,COMO,COMO,2019-06-03T16:43Z,2019-06-19,25,A00000089882,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\36.D,COMO.SS.20190603.AIR,A00000089882,2.4968214,0.0555,0.884,490.1617919,5.67,0.549,0.6163397,0.00464,0.626,"",Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
84a78ec4-1281-415c-8cf0-f0eb36281e38,D13,COMO,COMO,2019-06-03T16:43Z,2019-06-19,26,A00000089869,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\38.D,COMO.SS.20190603.WAT,A00000089869,2.5164561,0.0555,0.884,832.2095311,5.67,0.549,0.6992672,0.00464,0.626,"",Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
2c896b83-5ceb-44b5-89d6-30db270bc9e1,D13,COMO,COMO,2019-06-10T16:53Z,2019-06-19,14,A00000089696,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\27.D,COMO.SS.20190610.AIR,A00000089696,2.4502061,0.0555,0.884,468.7250537,5.67,0.549,0.6343411,0.00464,0.626,"",Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
7320a466-7f0f-4293-b0a7-d052fb85fd85,D13,COMO,COMO,2019-06-10T16:53Z,2019-06-19,13,A00000089695,C:\Chem32\1\Data\NEON GHG 20190619 2019-06-19\25.D,COMO.SS.20190610.WAT,A00000089695,2.2340512,0.0555,0.884,622.8875635,5.67,0.549,0.5772453,0.00464,0.626,"",Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
5e66971c-5bf5-4013-b532-d955b82ad8bc,D13,COMO,COMO,2019-06-12T16:14Z,2019-07-03,6,COMO.ss.20190612.wat,C:\Chem32\1\Data\NEON GHG_2019-07-03 2019-07-03\66.D,COMO.SS.20190612.WAT,A00000089887,2.2602575,0.0555,0.884,650.2889909,5.67,0.549,0.6305296,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
b0cc3a60-9c2d-4400-b290-64b477eec820,D13,COMO,COMO,2019-06-12T16:14Z,2019-07-03,5,COMO.ss.20190612.air,C:\Chem32\1\Data\NEON GHG_2019-07-03 2019-07-03\64.D,COMO.SS.20190612.AIR,A00000089886,2.3547805,0.0555,0.884,454.172626,5.67,0.549,0.6000381,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
0eb4df2e-b75f-4995-a627-708f1dfed3a0,D13,COMO,COMO,2019-06-18T16:31Z,2019-07-04,3,COMO.ss.20190618.air,C:\Chem32\1\Data\NEON GHG_2019-07-03 2019-07-03\69.D,COMO.SS.20190618.AIR,A00000089890,2.0603947,0.0555,0.884,529.9068391,5.67,0.549,0.4656237,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
5afcca21-9df4-46c0-a83d-a26ff0eb57e2,D13,COMO,COMO,2019-06-18T16:31Z,2019-07-04,4,COMO.ss.20190618.wat,C:\Chem32\1\Data\NEON GHG_2019-07-03 2019-07-03\71.D,COMO.SS.20190618.WAT,A00000089907,2.0920742,0.0555,0.884,751.9686465,5.67,0.549,0.4886106,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
58df3cba-0da2-4443-b75e-3d997705ae89,D13,COMO,COMO,2019-06-20T15:45Z,2019-07-03,8,COMO.ss.20190620.wat,C:\Chem32\1\Data\NEON GHG_2019-07-03 2019-07-03\65.D,COMO.SS.20190620.WAT,A00000090741,2.1275862,0.0555,0.884,647.7852878,5.67,0.549,0.7827695,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
e3343260-faec-4c94-aae0-fdbb21bfe020,D13,COMO,COMO,2019-06-20T15:45Z,2019-07-03,7,COMO.ss.20190620.air,C:\Chem32\1\Data\NEON GHG_2019-07-03 2019-07-03\63.D,COMO.SS.20190620.AIR,A00000090758,2.2165028,0.0555,0.884,439.9317843,5.67,0.549,0.6664814,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
de83d567-c970-4ba3-a202-929d6d6bb246,D13,COMO,COMO,2019-06-25T15:28Z,2019-07-25,1,COMO.ss.20190625.wat,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\64.D,COMO.SS.20190625.WAT,A00000090740,1.9243408,0.0555,0.884,588.8148795,5.67,0.549,0.4645175,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
746fd54e-eaac-463e-8991-5bffe39fc252,D13,COMO,COMO,2019-06-25T15:28Z,2019-07-25,2,COMO.ss.20190625.air,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\66.D,COMO.SS.20190625.AIR,A00000090779,2.0601112,0.0555,0.884,465.5436447,5.67,0.549,0.5643867,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
1ff802bd-cbe6-4481-9fec-01d6c5c2947b,D13,COMO,COMO,2019-06-27T16:23Z,2019-07-24,1,COMO.ss.20190627.air,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\11.D,COMO.SS.20190627.AIR,A00000090754,2.0470606,0.0555,0.884,563.4911553,5.67,0.549,0.7551084,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
30eaac83-8593-464b-9464-3be6f1db7514,D13,COMO,COMO,2019-06-27T16:23Z,2019-07-24,2,COMO.ss.20190627.wat,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\13.D,COMO.SS.20190627.WAT,A00000090771,2.0948293,0.0555,0.884,615.5954098,5.67,0.549,0.5181353,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T171505Z
475a4049-3b77-4adf-b051-c96e11a86f4a,D13,COMO,COMO,2019-07-08T16:30Z,2019-07-24,39,COMO.ss.20190708.air,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\19.D,COMO.SS.20190708.AIR,A00000091002,2.0766045,0.0555,0.884,516.12454,5.67,0.549,0.8072652,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
acfc32fc-c5a7-449f-a5d6-7e4d57b1fa0e,D13,COMO,COMO,2019-07-08T16:30Z,2019-07-24,40,COMO.ss.20190708.wat,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\21.D,COMO.SS.20190708.WAT,A00000091037,2.0428343,0.0555,0.884,662.7832222,5.67,0.549,0.6454172,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
619bdd44-ee17-4d24-9a93-730d2113d5bf,D13,COMO,COMO,2019-07-11T14:59Z,2019-07-24,50,COMO.ss.20190711.wat,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\14.D,COMO.SS.20190711.WAT,A00000090747,2.1031274,0.0555,0.884,680.3508556,5.67,0.549,0.6868046,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
aedbe9da-bd47-4333-83c4-ef46684eefa4,D13,COMO,COMO,2019-07-11T14:59Z,2019-07-24,49,COMO.ss.20190711.air,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\12.D,COMO.SS.20190711.AIR,A00000090746,2.034789,0.0555,0.884,461.6609403,5.67,0.549,0.696784,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
50c44acb-068d-4bfd-8dec-0a4e877f2adc,D13,COMO,COMO,2019-07-16T16:58Z,2019-07-24,43,COMO.ss.20190716.wat,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\20.D,COMO.SS.20190716.WAT,A00000091107,2.1025558,0.0555,0.884,654.3321009,5.67,0.549,0.6590606,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
624fe776-92ca-4f10-b6db-00faade547b6,D13,COMO,COMO,2019-07-16T16:58Z,2019-07-24,45,COMO.ss.20190716.air.2,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\26.D,COMO.SS.20190716.AIR.2,A00000091110,2.0165136,0.0555,0.884,443.7932345,5.67,0.549,0.5888136,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
1b3d915d-fb40-4233-b97b-5fc63a945108,D13,COMO,COMO,2019-07-16T16:58Z,2019-07-24,41,COMO.ss.20190716.wat.2,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\16.D,COMO.SS.20190716.WAT.2,A00000091109,2.1511923,0.0555,0.884,635.0306467,5.67,0.549,0.5021129,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
f5eb753d-014b-4177-a8b5-7320c6b8cc12,D13,COMO,COMO,2019-07-16T16:58Z,2019-07-24,46,COMO.ss.20190716.air.3,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\28.D,COMO.SS.20190716.AIR.3,A00000091112,1.9607602,0.0555,0.884,640.7264654,5.67,0.549,0.6167594,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
ef3bb051-3586-46f7-8421-5953d10518df,D13,COMO,COMO,2019-07-16T16:58Z,2019-07-24,42,COMO.ss.20190716.wat.3,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\18.D,COMO.SS.20190716.WAT.3,A00000091111,2.1900116,0.0555,0.884,577.1532891,5.67,0.549,0.905637,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
f017ab19-71b9-4696-b0ec-b943156cfd7f,D13,COMO,COMO,2019-07-16T16:58Z,2019-07-24,44,COMO.ss.20190716.air,C:\Chem32\1\Data\NEON_GHG 2019-07-24 2019-07-24\22.D,COMO.SS.20190716.AIR,A00000090748,1.9381096,0.0555,0.884,536.3039918,5.67,0.549,0.6893937,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
5d458196-71fd-4506-8853-7fede405b435,D13,COMO,COMO,2019-07-22T15:35Z,2019-08-31,1,COMO.ss.20190722.air,C:\Chem32\1\Data\NEON GHG - 20190830 2019-08-30\85.D,COMO.SS.20190722.AIR,A00000091010,2.597021,0.0555,0.884,547.8649809,5.67,0.549,0.5360251,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
33d25ac8-08cc-49a0-a662-85590c7f50e3,D13,COMO,COMO,2019-07-22T15:35Z,2019-08-31,2,COMO.ss.20190722.wat,C:\Chem32\1\Data\NEON GHG - 20190830 2019-08-30\87.D,COMO.SS.20190722.WAT,A00000091026,2.793841,0.0555,0.884,740.9085976,5.67,0.549,0.5983475,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170705Z
6340437f-ad18-469d-8579-14c5a737d6a7,D13,COMO,COMO,2019-08-05T16:14Z,2019-08-31,5,COMO.ss.20190805.air,C:\Chem32\1\Data\NEON GHG - 20190830 2019-08-30\81.D,COMO.SS.20190805.AIR,A00000091506,2.6137149,0.0555,0.884,526.5975545,5.67,0.549,0.8862669,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170612Z
059ca0eb-f4d7-48fa-b0e5-baa0a7f33930,D13,COMO,COMO,2019-08-05T16:14Z,2019-08-31,6,COMO.ss.20190805.wat,C:\Chem32\1\Data\NEON GHG - 20190830 2019-08-30\83.D,COMO.SS.20190805.WAT,A00000091507,3.0168667,0.0555,0.884,619.48664,5.67,0.549,0.9064151,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170612Z
56e166f7-144f-41be-9aa7-4cf8f6a56ed5,D13,COMO,COMO,2019-08-20T16:38Z,2019-09-14,16,COMO.ss.20190820.wat,C:\Chem32\1\Data\NEON GHG_20190913 2019-09-13\81.D,COMO.SS.20190820.WAT,A00000091617,2.6939037,0.0555,0.884,725.0970524,5.67,0.549,1.1213942,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170612Z
e236aace-4c57-46cf-9647-450e350947e5,D13,COMO,COMO,2019-08-20T16:38Z,2019-09-14,15,COMO.ss.20190820.air,C:\Chem32\1\Data\NEON GHG_20190913 2019-09-13\79.D,COMO.SS.20190820.AIR,A00000091600,1.9647001,0.0555,0.884,514.2389163,5.67,0.549,0.7491087,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170612Z
24e3385e-5476-449b-af68-1c1cfaa8aad6,D13,COMO,COMO,2019-08-22T15:46Z,2019-09-14,17,COMO.ss.20190822.air,C:\Chem32\1\Data\NEON GHG_20190913 2019-09-13\78.D,COMO.SS.20190822.AIR,A00000091614,2.1783025,0.0555,0.884,519.1063621,5.67,0.549,1.0388524,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170612Z
5800027a-7e8b-4efb-bc6b-04910c0c5820,D13,COMO,COMO,2019-08-22T15:46Z,2019-09-14,18,COMO.ss.20190822.wat,C:\Chem32\1\Data\NEON GHG_20190913 2019-09-13\80.D,COMO.SS.20190822.WAT,A00000091598,2.7568903,0.0555,0.884,642.9627458,5.67,0.549,0.8255501,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170612Z
47bb0f07-4072-4d70-ac0c-5170669b5d7d,D13,COMO,COMO,2019-09-17T16:14Z,2019-10-12,3,COMO.ss.20190917.air,C:\Chem32\1\Data\NEON GHG 20191012 2019-10-12\85.D,COMO.SS.20190917.AIR,A00000092230,2.4941796,0.0555,0.884,445.8594852,5.67,0.549,0.3277387,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170339Z
dcfec428-a6d6-4bd8-bee6-2b114d9e19f4,D13,COMO,COMO,2019-09-17T16:14Z,2019-10-12,4,COMO.ss.20190917.wat,C:\Chem32\1\Data\NEON GHG 20191012 2019-10-12\87.D,COMO.SS.20190917.WAT,A00000092231,2.7623668,0.0555,0.884,547.655593,5.67,0.549,0.3223148,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170339Z
284b1334-fb4d-4ff8-a582-1a680992029e,D13,COMO,COMO,2019-09-24T17:33Z,2019-10-12,5,COMO.ss.20190924.wat,C:\Chem32\1\Data\NEON GHG 20191012 2019-10-12\82.D,COMO.SS.20190924.WAT,A00000092439,2.4698755,0.0555,0.884,588.1976868,5.67,0.549,0.4172489,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170339Z
2d3fb54c-e90b-4b4b-b836-742db8f00e59,D13,COMO,COMO,2019-09-24T17:33Z,2019-10-12,6,COMO.ss.20190924.air,C:\Chem32\1\Data\NEON GHG 20191012 2019-10-12\84.D,COMO.SS.20190924.AIR,A00000092422,2.1867952,0.0555,0.884,462.6717011,5.67,0.549,0.3514547,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T170339Z
04eedf8b-0ebd-420e-a2bc-9f4d8a459069,D13,COMO,COMO,2019-10-15T16:05Z,2019-11-13,25,COMO.ss.20191015.wat,C:\Chem32\1\Data\NEON GHG 20191113 2019-11-13\11.D,COMO.SS.20191015.WAT,A00000093369,2.5118598,0.0555,0.884,659.3552676,5.67,0.549,0.4931309,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200309T153640Z
08ea344f-4e4f-4baa-9e6c-13237428da67,D13,COMO,COMO,2019-10-15T16:05Z,2019-11-13,26,COMO.ss.20191015.air,C:\Chem32\1\Data\NEON GHG 20191113 2019-11-13\13.D,COMO.SS.20191015.AIR,A00000093386,1.9424477,0.0555,0.884,481.2309212,5.67,0.549,0.4185097,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200309T153640Z
685fbefa-2c06-4029-998a-3007e2cbd9cf,D17,BIGC,BIGC,2018-03-07T18:06Z,2018-04-24,18,BIGC.ss.20180307.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-23 15-12-45\BIGC.ss.20180307.AIR.D,BIGC.SS.20180307.AIR,"",2.4756705,0.322,4.79,514.7917539,6.08,0.642,0.445318,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T174914Z
48a14ec6-a3e6-4f96-b609-c2e8fb737a7b,D17,BIGC,BIGC,2018-03-07T18:06Z,2018-04-24,17,BIGC.ss.20180307.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-23 15-12-45\BIGC.ss.20180307.WAT.D,BIGC.SS.20180307.WAT,"",6.1977083,0.322,4.79,1254.9168464,6.08,0.642,0.5058627,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T174914Z
7efc147c-4bf1-498f-8db8-f064b21bcb2f,D17,BIGC,BIGC,2018-03-13T16:24Z,2018-04-24,10,BIGC.ss.20180313.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-23 15-12-45\BIGC.ss.20180313.AIR.D,BIGC.SS.20180313.AIR,"",2.9899637,0.322,4.79,734.8072166,6.08,0.642,0.7416545,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T174914Z
26447505-71b8-45bb-80be-7e4679ef4a90,D17,BIGC,BIGC,2018-03-13T16:24Z,2018-04-24,9,BIGC.ss.20180313.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-23 15-12-45\BIGC.ss.20180313.WAT.D,BIGC.SS.20180313.WAT,"",4.6060129,0.322,4.79,1491.7138423,6.08,0.642,0.5807625,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T174914Z
aa7d5fa0-2602-4c60-afcd-91b9cb053f5d,D17,BIGC,BIGC,2018-03-28T17:34Z,2018-04-19,40,BIGC.ss.20180328.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-04-18 16-51-06\BIGC.ss.20180328.WAT.D,BIGC.SS.20180328.WAT,A00000030661,2.6015684,0.322,4.79,663.833541,6.08,0.642,0.4604708,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T174914Z
8ef23c5a-2c31-4c1e-867b-670f4fb0b986,D17,BIGC,BIGC,2018-03-28T17:34Z,2018-04-19,39,BIGC.ss.20180328.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-04-18 16-51-06\BIGC.ss.20180328.AIR.D,BIGC.SS.20180328.AIR,A00000030678,3.8998505,0.322,4.79,1794.816858,6.08,0.642,0.5746653,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T174914Z
d37ac236-9e28-4e96-89a2-1edcebd3b8a7,D17,BIGC,BIGC,2018-04-03T16:11Z,2018-07-13,41,BIGCzssz20180403zWAT,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-11 13-11-42\BIGCzssz20180403zWAT.D,BIGC.SS.20180403.WAT,A00000025663,7.8913002,0.322,4.79,1767.7858406,6.08,0.642,0.7075652,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T174924Z
0408ce7c-43dc-4798-bf75-16dadce618aa,D17,BIGC,BIGC,2018-04-03T16:11Z,2018-07-13,40,BIGCzssz20180403zAIR,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-11 13-11-42\BIGCzssz20180403zAIR.D,BIGC.SS.20180403.AIR,A00000025680,2.7235917,0.322,4.79,695.9830639,6.08,0.642,0.6737963,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T174924Z
5fdb0bb7-a352-4e11-8b64-65c2750ec887,D17,BIGC,BIGC,2018-04-10T17:45Z,2018-05-29,30,BIGC.ss.20180410.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\BIGC.ss.20180410.WAT.D,BIGC.SS.20180410.WAT,A00000025810,6.1473804,0.322,4.79,1947.7913679,6.08,0.642,0.6358024,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,"",1,2,,,20200224T174924Z
007019af-78b1-47dc-98a2-807158e299ae,D17,BIGC,BIGC,2018-04-10T17:45Z,2018-05-29,29,BIGC.ss.20180410.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\BIGC.ss.20180410.AIR.D,BIGC.SS.20180410.AIR,A00000025811,3.5041459,0.322,4.79,889.7206461,6.08,0.642,0.6038625,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,"",1,2,,,20200224T174924Z
bde0fc0b-ed6f-49cf-a922-06bc931c4aac,D17,BIGC,BIGC,2018-04-23T17:04Z,2018-05-29,27,BIGC.ss.20180423.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\BIGC.ss.20180423.AIR.D,BIGC.SS.20180423.AIR,A00000025822,7.647535,0.322,4.79,1732.1774829,6.08,0.642,0.5989699,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,"",1,2,,,20200224T174924Z
cca85292-0c0a-4a20-b7b3-4ca9c8eb7a44,D17,BIGC,BIGC,2018-04-23T17:04Z,2018-05-29,28,BIGC.ss.20180423.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\BIGC.ss.20180423.WAT.D,BIGC.SS.20180423.WAT,A00000025821,3.5546251,0.322,4.79,579.1767803,6.08,0.642,0.5415599,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,"",1,2,,,20200224T174924Z
f84b10ad-6eb9-497c-9860-eec7cccb6f7e,D17,BIGC,BIGC,2018-04-30T17:06Z,2018-07-13,39,BIGCzssz20180430zwat,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-11 13-11-42\BIGCzssz20180430zwat.D,BIGC.SS.20180430.WAT,A00000025829,12.3592493,0.322,4.79,1638.3465667,6.08,0.642,0.7507072,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T174924Z
